Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Otwarcie_brk-a_us_d,Najwyzszy_brk-a_us_d,Najnizszy_brk-a_us_d,Zamkniecie_brk-a_us_d,Wolumen_brk-a_us_d,Otwarcie_xom_us_d,Najwyzszy_xom_us_d,Najnizszy_xom_us_d,Zamkniecie_xom_us_d,Wolumen_xom_us_d,Otwarcie_pfe_us_d,Najwyzszy_pfe_us_d,Najnizszy_pfe_us_d,Zamkniecie_pfe_us_d,Wolumen_pfe_us_d,Otwarcie_^spx_d,Najwyzszy_^spx_d,Najnizszy_^spx_d,Zamkniecie_^spx_d,Wolumen_^spx_d,Otwarcie_tsla_us_d,Najwyzszy_tsla_us_d,Najnizszy_tsla_us_d,Zamkniecie_tsla_us_d,Wolumen_tsla_us_d,Otwarcie_ibm_us_d,Najwyzszy_ibm_us_d,Najnizszy_ibm_us_d,Zamkniecie_ibm_us_d,Wolumen_ibm_us_d,Otwarcie_msft_us_d,Najwyzszy_msft_us_d,Najnizszy_msft_us_d,Zamkniecie_msft_us_d,Wolumen_msft_us_d,Otwarcie_aapl_us_d,Najwyzszy_aapl_us_d,Najnizszy_aapl_us_d,Zamkniecie_aapl_us_d,Wolumen_aapl_us_d,Otwarcie_t_us_d,Najwyzszy_t_us_d,Najnizszy_t_us_d,Zamkniecie_t_us_d,Wolumen_t_us_d,Otwarcie_ms_us_d,Najwyzszy_ms_us_d,Najnizszy_ms_us_d,Zamkniecie_ms_us_d,Wolumen_ms_us_d
2012-11-28,52.3356,52.8454,52.2531,52.7817,13106529.582882,131800.0,132415.0,130955.0,132291.0,940.0,56.2439,57.3079,56.0669,57.2495,24560164.136243,16.9388,17.2638,16.8843,17.2482,42289148.134413,1398.77,1410.31,1385.43,1409.93,1866250000.0,2.1432,2.286,2.12733,2.214,19315485.0,129.251,129.954,128.08,129.925,5325038.5926449,22.2737,22.5834,22.0691,22.5586,64280168.214756,17.7299,17.9922,17.5753,17.9044,605741679.21007,14.1606,14.2448,14.048,14.225,72865391.993883,13.231,13.6461,13.0986,13.5989,29545328.799575
2012-11-29,52.9171,52.975,52.5915,52.7229,12930515.389991,132795.0,132923.98,131494.98,131875.0,478.0,57.4314,57.6346,56.9452,57.2621,17818678.015231,17.2775,17.4297,17.2775,17.3731,45314564.676454,1409.96,1419.7,1409.04,1415.95,1864916667.0,2.22933,2.26667,2.19133,2.246,16549725.0,130.422,130.54,128.724,129.603,6025822.2340087,22.3541,22.5586,22.1487,22.2231,84333479.431781,18.1277,18.2503,17.9772,18.1008,598116723.18753,14.296,14.4139,14.2887,14.3545,69827875.255503,13.6705,13.7785,13.4135,13.5813,23690035.325496
2012-11-30,52.8534,53.2565,52.6915,53.1132,17700892.714472,131873.1,132420.0,131617.0,131916.0,659.0,57.2281,57.4451,57.0677,57.2757,23888643.681413,17.4112,17.5332,17.2843,17.4902,53215523.674352,1415.95,1418.86,1411.63,1416.18,2203333333.0,2.242,2.28533,2.20067,2.25467,21304260.0,129.769,129.934,128.236,128.636,7294799.9934926,22.3034,22.372,21.8458,21.9421,101480477.41309,18.006,18.0709,17.8964,17.9782,454623539.23602,14.3641,14.5332,14.3545,14.4416,85393145.065637,13.5901,13.7383,13.4851,13.5901,21350004.792578
2012-12-03,53.1671,53.2565,52.8297,53.0524,13037285.987507,132373.0,132850.0,131700.0,131890.0,519.0,57.5442,57.5626,56.8411,56.9325,16831787.942424,17.5078,17.6884,17.4785,17.54,40454435.538938,1416.34,1423.73,1408.46,1409.46,1707933333.0,2.25933,2.33333,2.23333,2.308,31286295.0,129.085,129.465,127.465,128.216,4949834.3319115,22.0781,22.1138,21.7703,21.7962,64471740.175899,18.2324,18.2613,17.9832,18.004,423288376.9337,14.4841,14.5551,14.3993,14.4432,46350766.446361,13.6627,13.6941,13.2369,13.2673,18664087.493485
2012-12-04,52.9994,53.6917,52.9024,53.2104,18744938.965605,131775.0,131887.0,130733.0,130890.0,442.0,56.7837,57.1649,56.663,56.663,18435524.284762,17.5049,17.664,17.4902,17.5976,43368227.972924,1409.46,1413.14,1403.65,1407.05,1804283333.0,2.286,2.32,2.23667,2.26,18963165.0,128.372,129.075,127.934,128.168,5896962.5179832,21.7862,21.955,21.7178,21.7435,60376690.819037,17.8685,17.8695,17.5715,17.6861,648270553.90367,14.4043,14.4366,14.3085,14.351,50324851.46062,13.231,13.4135,13.1722,13.3792,17736455.527717
2012-12-05,53.2662,53.5477,52.9994,53.2956,14489385.488544,131048.0,131908.0,130544.5,131444.0,649.0,56.7098,57.3613,56.6008,57.0073,19571699.736743,17.5752,18.029,17.5752,17.9265,65129774.876131,1407.05,1415.56,1398.23,1409.28,2363288889.0,2.25467,2.27933,2.23867,2.24733,9922290.0,127.924,128.198,126.499,127.641,6210739.7229161,21.7515,22.2071,21.6522,21.9907,82808587.330915,17.4737,17.4837,16.5495,16.5495,1213759907.2653,14.291,14.5163,14.2879,14.3465,68951992.60201,13.4527,13.7922,13.4527,13.6793,19537460.573147
2012-12-06,53.5791,53.5791,53.1671,53.3554,12418452.965409,131695.0,131801.0,130764.01,131240.0,457.0,57.0287,57.2222,56.6922,57.1824,18584815.833561,17.862,18.0221,17.8416,17.904,45000138.925491,1409.43,1413.95,1405.93,1413.94,1794277778.0,2.25467,2.32,2.23333,2.26,9905955.0,128.022,128.714,127.495,128.363,4753613.6827229,22.1039,22.2498,21.9421,22.0394,47523468.91813,16.2445,16.9932,15.9304,16.8077,1368304107.6785,14.3217,14.4108,14.2178,14.2375,55339794.713796,13.6539,13.7383,13.4439,13.4851,19917434.840083
2012-12-07,53.3495,53.7164,53.2104,53.6623,13156469.731324,131420.0,131543.67,130500.0,131090.0,453.0,57.2952,57.5987,57.0347,57.5743,16323048.920668,17.8484,17.904,17.5897,17.8708,44007844.820049,1413.95,1420.34,1410.9,1418.07,1736200000.0,2.28667,2.29933,2.25667,2.278,9965790.0,128.831,130.071,128.656,129.915,6045777.7272981,22.1039,22.1138,21.7435,21.811,55987430.944291,16.9962,17.051,16.2784,16.377,915490278.66001,14.258,14.3048,14.1373,14.2733,52801074.357307,13.6705,13.7608,13.5901,13.6705,14260965.584411
2012-12-10,53.5153,53.9271,53.5153,53.7742,12734991.765158,131090.0,131090.0,130497.0,130788.0,716.0,57.5626,57.8,57.341,57.4518,17772908.654829,17.7723,17.8981,17.7302,17.7645,38460035.964996,1418.07,1421.64,1415.64,1418.55,1666350000.0,2.29533,2.32,2.27867,2.30467,13946265.0,130.051,130.998,129.691,130.324,5080938.0803018,21.9024,22.2419,21.8687,22.2151,57040995.140296,16.1249,16.5406,16.0181,16.2724,732847706.82654,14.2484,14.3333,14.1599,14.269,49267970.894724,13.6215,13.7295,13.5341,13.7009,12091280.820858
2012-12-11,54.0252,54.5538,53.8909,54.1566,19422847.877353,130859.0,131349.25,130432.0,130831.0,908.0,57.5792,58.152,57.4441,57.8292,19440707.29463,17.8563,18.0221,17.8416,17.9265,43895969.66406,1418.55,1434.27,1418.55,1427.84,2027905556.0,2.30667,2.36667,2.29733,2.352,23584650.0,130.734,131.827,130.724,131.417,6123583.1453443,22.3034,22.6677,22.3034,22.5278,63396873.865994,16.5794,16.8795,16.5046,16.6293,687564273.69006,14.3071,14.4841,14.3071,14.4482,56072762.200514,13.907,14.4122,13.8737,14.3014,44744144.547737
2012-12-12,54.24,54.3626,53.9595,54.0507,15469700.792696,131100.0,135009.61,131100.0,134000.0,3327.0,57.8943,58.7248,57.7776,58.1278,22671031.240708,17.9118,18.0036,17.787,17.8347,42677725.247009,1427.84,1438.59,1426.76,1428.48,2060583333.0,2.34733,2.38667,2.33,2.35067,30958155.0,131.691,131.789,130.256,130.588,6268352.9483688,22.6996,22.776,22.3283,22.4593,53305141.447824,16.8247,16.8317,16.4718,16.5565,566124683.36105,14.4885,14.6737,14.4841,14.5895,56828051.086983,14.3298,14.4506,14.1836,14.2592,34474152.277532
2012-12-13,54.0066,54.0791,53.7908,53.8909,11605161.934011,134500.0,134744.9,133542.0,134200.0,1458.0,57.939,58.1278,57.3613,57.5626,18915831.619627,17.7781,17.9324,17.7098,17.7098,37844099.598315,1428.48,1431.36,1416.0,1419.45,1861088889.0,2.35067,2.35333,2.18333,2.24067,32268360.0,130.061,130.636,129.505,129.934,5353979.4374442,22.5278,22.6907,22.2231,22.3541,54668639.918002,16.3132,16.5136,16.1487,16.2684,726680752.49753,14.5968,14.6532,14.4958,14.5222,44759807.859064,14.2258,14.4446,14.166,14.3377,23863960.776788
2012-12-14,53.7908,53.9722,53.6917,53.8448,13474536.083293,134375.0,134561.0,133662.0,133795.0,930.0,57.1824,57.478,57.1328,57.2368,20565150.177086,17.6191,17.7372,17.583,17.6054,37077148.166018,1419.45,1419.45,1411.88,1413.58,1783427778.0,2.252,2.29333,2.23933,2.254,15344145.0,129.719,130.881,129.437,129.769,5654917.4982993,22.3541,22.372,22.0166,22.1039,51018198.153186,15.8098,15.9145,15.5286,15.6572,1173453014.4821,14.4885,14.547,14.3743,14.3868,61915245.114816,14.2778,14.5712,14.2592,14.5408,20229509.308832
2012-12-17,53.9595,54.2175,53.9114,54.035,18805897.272742,134495.0,135000.0,134320.02,134850.0,1468.0,57.4246,57.7923,57.2495,57.7504,24123264.223814,17.5986,17.8074,17.583,17.7302,40907379.291932,1413.54,1430.67,1413.54,1430.36,1919783333.0,2.25133,2.3,2.25,2.29333,12372135.0,129.769,131.203,129.769,131.037,5604108.0970028,22.0871,22.4435,22.0007,22.3372,50992731.91318,15.6304,15.9713,15.3941,15.9374,881597945.15728,14.4182,14.4973,14.3663,14.482,58641998.216937,14.5653,14.946,14.5584,14.9293,20716547.866653
2012-12-18,54.1282,54.1566,53.7084,54.0438,21470592.810429,134980.0,135700.0,134750.0,135700.0,2127.0,57.6705,58.3153,57.548,58.1967,23693489.199573,17.7215,17.9685,17.664,17.9265,47320441.751974,1430.47,1448.0,1430.47,1446.79,2390133333.0,2.284,2.338,2.284,2.306,23315040.0,131.164,132.589,131.164,132.433,6096813.5811757,22.4693,22.785,22.3819,22.7224,61230025.418711,16.1249,16.4288,15.9793,16.397,726844516.49377,14.4416,14.5697,14.3692,14.5281,82403352.34349,14.9999,15.4836,14.9999,15.4012,31612671.557656
2012-12-19,54.0124,54.3174,53.7977,53.7977,15578064.205008,135000.0,136015.02,134720.0,135200.0,1478.0,58.1851,58.2327,57.4314,57.4732,23228129.836941,17.9177,18.029,17.7021,17.7215,41888249.17944,1446.79,1447.75,1435.8,1435.81,2149888889.0,2.32333,2.35067,2.30133,2.30733,19480965.0,132.286,132.94,131.935,132.003,6310507.9673124,22.8177,22.8654,22.4693,22.5189,64907529.974059,16.3232,16.391,16.1397,16.1657,522155790.66123,14.4973,14.5288,14.3341,14.3465,59578875.297685,15.5229,15.669,15.1775,15.3777,27173307.407616
2012-12-20,53.883,54.0066,53.6917,53.8909,15460085.779431,135055.0,136208.0,135025.0,135936.0,1585.0,57.4314,57.7923,57.1717,57.7639,24297896.477556,17.7167,17.787,17.6523,17.7781,36724020.046108,1435.81,1443.7,1432.82,1443.69,2048100000.0,2.30067,2.3192,2.27,2.29533,13817910.0,131.642,131.915,130.734,131.799,6183513.154896,22.5735,22.8267,22.3908,22.8267,63797932.394659,16.2784,16.2843,15.9394,16.0231,551945905.5694,14.3318,14.4666,14.3077,14.4542,60083518.476193,15.3541,15.6269,15.3079,15.5229,23754270.842212
2012-12-21,53.7458,53.8909,53.3623,53.5231,29085570.126979,135145.0,135677.0,134550.02,134800.0,1116.0,57.0871,57.5743,56.5386,56.6855,50882704.173229,17.7509,17.8416,17.5126,17.5352,88269501.148733,1443.67,1443.67,1422.58,1430.15,2905088889.0,2.262,2.278,2.23867,2.26667,22384590.0,130.676,131.642,129.631,130.89,12155900.777144,22.6103,22.6677,22.2638,22.636,119794468.20974,15.742,15.9613,15.6702,15.9513,693466331.485,14.3604,14.4439,14.1841,14.2463,130812098.28455,15.0971,15.3689,14.9577,15.2423,26901328.026553
2012-12-24,53.5653,53.6222,53.2749,53.3347,6572691.1155701,134305.0,135001.89,134003.19,134660.02,691.0,56.6213,56.7438,56.4053,56.4822,9825948.8295923,17.4873,17.6249,17.4785,17.5352,15521075.285337,1430.15,1430.15,1424.66,1426.66,693866667.0,2.24267,2.29,2.23667,2.28533,5636940.0,130.636,131.154,129.934,130.208,2410427.8769489,22.4286,22.4693,22.2638,22.3114,25276567.787971,15.9833,16.1019,15.9334,15.9773,204360903.94635,14.168,14.3619,14.168,14.2733,22865878.760579,15.2255,15.2893,15.1609,15.2649,3979336.2901287
2012-12-26,53.2809,53.5948,53.2269,53.4496,10157880.64675,134650.0,134940.27,133511.0,133927.0,904.0,56.6738,56.9772,56.2566,56.5814,16524765.826587,17.5126,17.7098,17.5078,17.6483,31264285.978402,1426.66,1429.42,1416.43,1419.83,1269461111.0,2.264,2.3,2.23333,2.23933,9026760.0,130.071,130.998,129.221,129.915,4102914.9993305,22.2896,22.4286,22.0166,22.1487,38366222.201594,15.9424,15.9553,15.6982,15.756,351382789.46241,14.3011,14.3641,14.2163,14.2924,31652350.163278,15.3247,15.3923,15.1775,15.2119,11237625.550671
2012-12-27,53.4182,53.6222,53.1671,53.3868,14047938.193204,134200.0,134499.0,133125.0,133900.0,1353.0,56.5697,56.6922,55.7207,56.4443,21942200.114313,17.5986,17.6308,17.3467,17.5752,35303209.663799,1419.83,1422.8,1401.8,1418.1,1572322222.0,2.23333,2.26067,2.2,2.246,8416275.0,129.603,130.802,129.046,130.393,5862825.5598864,22.2071,22.3372,21.9113,22.232,47755275.967112,15.7729,15.8566,15.4997,15.8198,528837224.49078,14.3217,14.3318,14.0457,14.2411,57309305.712629,15.256,15.3609,14.9028,15.1206,18193162.600693
2012-12-28,53.1985,53.3721,52.8768,52.9249,12723100.719481,133648.98,133648.98,132901.0,133000.0,1345.0,55.9503,56.0758,55.2812,55.2987,20557977.98844,17.4785,17.6054,17.3936,17.4005,30912351.617026,1418.1,1418.1,1401.58,1402.43,1348155556.0,2.22533,2.24333,2.20133,2.21467,6210525.0,129.339,130.081,128.47,128.47,5226009.1369861,22.0244,22.1824,21.8935,21.8935,34251479.368807,15.6722,15.8008,15.6054,15.6512,411696850.81534,14.157,14.2287,14.0853,14.0962,48218908.830873,14.9519,15.1206,14.9519,14.9999,13975971.124042
2012-12-31,52.7386,53.4005,52.6915,53.3937,16766682.36257,132500.0,134596.27,132400.0,134060.0,1198.0,55.2219,56.315,55.0409,56.2439,30486283.975644,17.2482,17.5469,17.218,17.5352,48235843.462241,1402.43,1426.74,1398.11,1426.19,1780183333.0,2.2,2.26467,2.2,2.258,8922690.0,127.816,129.709,127.797,129.613,6923728.2361962,21.9292,22.0691,21.7435,22.0244,51846673.907154,15.6662,16.4438,15.6333,16.3442,766297029.15955,14.0121,14.2683,14.0041,14.2617,63616194.257696,14.9823,15.4767,14.9195,15.4012,24773740.200146
2013-01-02,54.0203,54.0948,53.5477,53.9595,16903501.278667,136850.0,139627.0,136850.0,139610.0,832.0,57.0473,57.6521,56.6922,57.6483,24851012.581083,17.8416,18.1129,17.7098,18.1129,47948695.86229,1426.19,1462.43,1426.19,1462.42,2334777778.0,2.316,2.36333,2.31367,2.35733,17920650.0,131.359,132.862,131.135,132.862,6256917.6053594,22.4693,22.8654,22.3908,22.776,64157096.833138,17.0091,17.045,16.6353,16.8635,651448352.39353,14.5478,14.8047,14.4724,14.8047,90593117.091234,16.241,16.2498,15.7142,15.8044,37023187.51379
2013-01-03,54.0654,54.0791,53.6623,53.883,12601078.053516,140000.0,141476.0,139278.33,140549.0,1002.0,57.5296,57.7639,57.2904,57.5442,20418779.945555,18.1636,18.1715,17.8708,18.0729,48286890.216645,1462.42,1465.47,1455.53,1459.37,2127627778.0,2.34533,2.36333,2.31667,2.318,11129115.0,132.423,132.813,131.593,132.159,5386033.2367293,22.785,22.8018,22.3978,22.4693,58569827.749464,16.8177,16.8835,16.6173,16.6502,410089100.7462,14.8449,14.8785,14.711,14.8135,68391575.984767,15.6788,15.7966,15.5641,15.776,37069918.059718
2013-01-04,54.1566,54.6371,54.0869,54.4989,15274577.920882,140878.9,141003.83,140047.02,140803.06,347.0,57.5072,57.8943,57.4246,57.8087,17586002.961134,18.0729,18.1715,18.0104,18.151,40915170.999993,1459.37,1467.94,1458.99,1466.47,1902383333.0,2.32,2.32,2.26133,2.29333,10109895.0,131.408,131.613,130.442,131.271,4994865.6060368,22.4841,22.5427,22.0394,22.0464,63688217.643943,16.4927,16.5446,16.1497,16.1876,690677227.99273,14.8494,14.921,14.8061,14.9057,49958476.345523,15.8535,16.3156,15.776,16.2636,39703123.727021
2013-01-07,54.4616,54.4822,54.2233,54.3841,9910409.0294691,140949.0,140949.0,139731.1,140190.0,604.0,57.3866,57.5034,56.9052,57.1405,18159093.224438,18.1129,18.2095,18.0163,18.1636,36874385.461158,1466.47,1466.47,1456.62,1461.89,1836094444.0,2.30733,2.32,2.26,2.28933,6628635.0,130.881,131.115,130.168,130.715,4229590.1139853,22.0691,22.1654,21.9639,22.0096,45010042.088409,16.0331,16.2554,15.8247,16.0899,562506116.52174,14.9137,15.0184,14.8494,14.9737,65000384.756333,16.1036,16.2184,15.8456,15.9496,26626804.543528
2013-01-08,54.3174,54.5753,54.2713,54.392,12906302.973513,140195.0,141000.0,139583.83,141000.0,617.0,57.0686,57.4947,56.7195,57.4947,21895657.494289,18.1832,18.353,18.1636,18.1919,44422422.300918,1461.89,1461.89,1451.64,1457.15,2000888889.0,2.3,2.3,2.20733,2.24533,19259775.0,130.558,130.812,129.661,130.52,4474582.0912405,22.0543,22.0871,21.819,21.8935,54201768.25259,16.2534,16.3362,16.0101,16.1338,532763528.13881,15.0081,15.0155,14.6854,14.7191,68162497.427498,15.928,15.9438,15.7828,15.828,27569030.440341
2013-01-09,54.5675,54.7264,54.4616,54.6371,10073573.632566,141188.0,141365.0,139819.0,140000.0,394.0,57.4451,57.5374,57.0258,57.2757,16761623.886191,18.3296,18.5706,18.3042,18.5042,48946794.810733,1457.15,1464.73,1457.15,1461.02,2041327778.0,2.26733,2.27933,2.22667,2.24267,10469685.0,130.949,130.959,129.691,130.149,4746370.2741446,22.0314,22.0543,21.9024,22.0166,59473697.957912,16.0531,16.1249,15.8486,15.8826,473706669.86317,14.7564,14.8157,14.6693,14.6693,45787423.014826,15.8702,16.0644,15.6337,15.8044,33508458.670958
2013-01-10,54.694,55.1314,54.646,54.9863,15611355.257939,140750.0,142000.0,140247.0,141768.0,554.0,57.6725,58.1472,57.4255,57.8972,20158533.867207,18.5403,18.717,18.4486,18.7091,48754520.786005,1461.02,1472.3,1461.02,1472.12,2267688889.0,2.258,2.266,2.22533,2.23533,13836075.0,130.344,130.588,129.447,130.52,5331621.0875815,21.9729,22.2498,21.6761,21.819,86609749.509147,16.2325,16.2375,15.8347,16.0769,698449144.91433,14.7622,14.8369,14.7132,14.73,55218703.579638,15.9977,16.4588,15.9644,16.3832,49493584.374881
2013-01-11,54.9863,55.2825,54.9656,55.1128,10196580.335841,142000.0,142050.0,141389.9,141525.0,402.0,57.8155,58.2949,57.7504,58.2327,17922267.041229,18.6945,18.7579,18.5266,18.5403,39789243.567997,1472.12,1472.75,1467.58,1472.05,1855916667.0,2.26933,2.26933,2.14067,2.194,23447610.0,131.066,131.935,130.54,131.603,5734462.8099325,21.8458,22.2071,21.6691,22.1218,67323532.973898,16.0081,16.1348,15.9424,15.9813,407615172.68304,14.7571,14.7791,14.6253,14.6839,63186080.997746,16.241,16.452,16.185,16.2498,25682098.758866
2013-01-14,55.2972,55.4442,55.1235,55.2688,9696648.5929652,141745.0,143042.77,141320.0,143000.0,378.0,58.2191,58.3241,58.044,58.2104,14783385.158501,18.6018,18.793,18.5647,18.6945,34374709.399595,1472.05,1472.05,1465.69,1470.68,1668338889.0,2.20533,2.22533,2.19,2.21733,13875270.0,130.48,130.802,129.769,130.324,6166334.5235739,22.1824,22.3283,22.0632,22.1734,58591994.115952,15.4399,15.5864,15.3113,15.411,853153567.55353,14.6357,14.6634,14.55,14.5756,51285089.766366,16.3068,16.3068,15.9104,16.1664,18111397.650669
2013-01-15,55.0324,55.1756,54.8391,55.1235,10233714.742786,142544.0,143401.0,142131.0,143205.0,415.0,57.9517,58.2327,57.8359,58.1783,14150392.981284,18.5901,18.6242,18.5266,18.6097,42821816.513129,1470.67,1473.31,1463.76,1472.34,1741861111.0,2.20733,2.28333,2.20533,2.26,24365835.0,129.465,130.412,128.831,130.266,6165019.8689968,22.1317,22.501,22.1218,22.4345,58497836.919103,15.3053,15.3253,14.8467,14.9234,1018174273.3757,14.5617,14.5844,14.3993,14.468,56793224.456417,16.0566,16.5442,15.9898,16.4588,31378666.160039
2013-01-16,55.0391,55.4678,55.0324,55.2825,11526669.407645,143000.0,143146.0,142500.0,142964.0,496.0,57.939,58.1472,57.8788,58.1422,14842621.781224,18.5481,18.6097,18.5266,18.6018,40780189.187405,1472.33,1473.96,1467.6,1472.63,1880044444.0,2.25667,2.282,2.24867,2.27333,20672070.0,129.934,130.734,129.495,130.315,4378457.5815881,22.3908,22.4504,22.2737,22.2955,49805404.987111,15.1927,15.6462,15.1279,15.5436,802724289.21812,14.4103,14.4322,14.2075,14.2506,78802725.826817,16.6992,16.8051,16.4009,16.5442,38020335.842534
2013-01-17,55.5149,55.6128,55.1235,55.5256,13879163.047845,143228.0,143607.0,142738.0,143484.0,464.0,58.329,59.0954,58.2259,58.613,20622688.09649,18.7004,18.8478,18.6184,18.7579,53098009.674405,1472.63,1485.16,1472.63,1480.94,2059283333.0,2.27733,2.32333,2.26133,2.292,21549060.0,131.164,131.613,130.774,131.047,5753801.4504896,22.4216,22.654,22.3114,22.4693,62672052.014464,15.6732,15.6872,15.4189,15.4399,526566805.28554,14.2675,14.2976,14.0992,14.2287,90932182.104906,16.552,16.7139,16.4353,16.7139,32344738.935655
2013-01-18,55.5256,55.7806,55.4442,55.7806,17807005.587568,143700.0,143792.0,142670.0,143502.0,852.0,58.5459,59.0204,58.3728,59.0019,26465011.065742,18.5823,18.6477,18.4125,18.555,78364917.333906,1480.95,1485.98,1475.81,1485.98,2108744444.0,2.30133,2.31867,2.25467,2.30133,53326110.0,131.301,131.935,131.144,131.613,6737980.7627155,22.3461,22.501,22.2955,22.4693,63267432.398868,15.3113,15.4259,15.2465,15.3571,549983601.32281,14.0612,14.3283,14.0399,14.3283,90230845.254999,17.7068,18.0933,17.5537,18.0286,81600002.316884
2013-01-22,55.5423,55.7619,55.1589,55.3697,15059711.079734,143585.0,144805.0,143013.5,144805.0,685.0,58.6607,59.0954,58.6207,59.0827,18309817.154424,18.5774,18.6545,18.473,18.6545,46155358.015383,1485.98,1492.56,1481.16,1492.56,1983861111.0,2.304,2.37,2.284,2.346,28801965.0,131.525,132.686,131.291,132.686,10581157.725539,22.51,22.636,22.2638,22.3908,71130720.745346,15.4967,15.5974,15.2545,15.5037,535637096.4835,14.3539,14.5024,14.2506,14.4036,69379083.400142,17.7892,18.5113,17.75,18.5113,47287154.869454
2013-01-23,55.2401,55.5335,55.2,55.4912,13332152.512685,144775.0,145690.0,144250.0,145568.0,400.0,58.8142,59.0545,58.7589,58.9367,16784117.309361,18.5403,18.6955,18.4915,18.6321,44569284.316459,1492.56,1496.13,1489.9,1494.81,1973338889.0,2.33667,2.416,2.33067,2.4,23463000.0,137.712,141.157,137.605,138.532,18516203.720163,22.4286,22.792,22.4286,22.768,61065626.042426,15.6274,15.8178,15.5037,15.7868,997419671.90848,14.3912,14.5449,14.3743,14.4789,59406495.227365,18.4161,18.4809,18.1012,18.2631,30127038.324663
2013-01-24,55.5814,55.7806,55.4835,55.6776,12300938.515973,145635.0,147250.0,145635.0,146227.0,1158.0,59.0575,59.602,58.9709,59.3618,17081319.439311,18.7843,19.0858,18.7648,18.7736,63571956.878126,1494.81,1502.27,1489.46,1494.82,2055238889.0,2.4,2.51467,2.38933,2.466,29555835.0,137.986,138.776,137.439,138.347,6571496.1040408,22.8415,23.1463,22.654,22.785,123296725.91081,14.1289,14.3034,13.8279,13.8367,1697836273.7384,14.5054,14.6041,14.4622,14.4622,62505812.565004,18.1816,18.5505,18.1335,18.2061,25193428.347182
2013-01-25,55.7031,56.3111,55.6502,56.3052,13681989.503459,146700.0,147312.0,145963.0,147290.0,720.0,59.5077,59.6574,59.2179,59.6107,17068784.818581,18.8653,18.879,18.7091,18.879,74573695.98257,1494.82,1503.26,1494.82,1502.96,1931272222.0,2.46667,2.50267,2.45333,2.46533,19315545.0,138.366,138.873,138.152,138.698,4963431.7335007,22.7413,23.2813,22.5834,22.9885,99263274.668756,13.8737,14.0123,13.3602,13.5108,1404198935.6438,14.6195,14.6693,14.49,14.5756,63240162.841665,18.3288,18.4073,18.1904,18.2866,17454820.586605
2013-01-28,56.3346,56.365,55.9287,56.0748,12368321.108144,147475.0,147475.0,146420.03,146720.0,424.0,59.5698,59.5698,58.9816,59.2042,17878840.08165,18.9492,18.9707,18.7667,18.7667,65445690.519719,1502.96,1503.23,1496.33,1500.18,1882522222.0,2.45733,2.58067,2.45733,2.53533,29789880.0,138.659,139.586,138.249,138.669,4172602.9633157,23.0946,23.2813,22.8902,23.0132,67985124.373572,13.448,13.9205,13.3872,13.8159,912547405.56383,14.5712,14.6992,14.5332,14.626,55213149.191172,18.3553,18.3553,17.9716,17.9716,17246454.966571
2013-01-29,56.1139,56.8358,56.0924,56.6808,16266144.901391,146640.0,146809.98,146000.0,146495.0,571.0,59.2695,59.7401,59.2635,59.6273,18006954.393867,18.8371,19.4656,18.7667,19.3669,108705966.8572,1500.18,1509.35,1498.09,1507.84,2194244444.0,2.54,2.56267,2.47533,2.53,21397545.0,138.278,139.225,137.83,137.976,5344930.5562509,22.9408,23.1949,22.7592,23.0946,59723143.616527,14.082,14.1359,13.8867,14.0741,663744661.71429,14.6253,14.9239,14.621,14.8596,72289207.198804,17.9472,18.2631,17.7666,18.1973,18048517.765207
